qstr_swing_my_sword|mein Schwert schwingen
qstr_sultan|Sultan
qstr_khans|Khane
qstr_sultans|Sultane
qstr_kings|Könige
qstr_lord|Fürst
qstr_lords|Fürsten
qstr_goatherd|Ziegenhirte
qstr_swineherd|Schweinehirte
qstr_stable_{boy/girl}|Stall{junge/magd}
qstr_shepherd_{boy/girl}|Hirten{junge/mädchen}
qstr_kvass|Kwass
qstr_kumis|Kumys
qstr_mead|Met
qstr_wine|Wein
qstr_{reg6?M:m}y_poppet|{reg6?M:m}ein Schatz
qstr_{reg0?Y:y}ou|{reg0?I:i}hr
qstr_{reg0?M:m}yself|{reg0?I:i}ch
qstr_{reg0?O:o}ur_{s1}_{s|{reg0?U:u}nser {s1} {s0}
qstr_{reg0?M:m}y_{s1}_{s0|{reg0?M:m}ein {s1} {s0}
qstr_{reg0?Y:y}our_{s1}_{|{reg0?E:e}uer {s1} {s0}
qstr_{s2}:_{reg3}_{reg4}_|{s2}: {reg3}, {reg4} Tage
qstr_{s4}:_{reg4}|{s4}: {reg4}
qstr_{s1}_gathering_suppo|{s1}(holt Unterstützung)
qstr_{s1}__intelligence_|{s1} (Spionage)
qstr_{s1}__ambassy_|{s1} (Botschaft)
qstr_{s1}__minister|{s1} (Minister
qstr_{s1}__under_arms_|{s1} (bewaffnet)
qstr_{s1}__attempting_to_|{s1} (versucht sich wieder anzuschließen)
qstr_{s1}__separated_afte|{s1} (durch Schlacht versprengt)
qstr__knows_of_you.| weiß über Euch Bescheid.
qstr__has_no_opinion_abou| hat keine Meinung über Euch.
qstr_{s57}_and_{s50}|{s57} und {s50}
qstr_Calradia.|Calradia.
qstr_sworn_man|vereidigter Mann
qstr_ruler|Herrscher
qstr_free_man|freier Mann
qstr_{s1}_Renown:_{reg40}|{s1} Ruf: {reg40}, Streit: {reg41}^Ehre: {reg42}, Herrschaftsrecht: {reg43}^Ihr seid {s44} von {s45}^{reg45?{reg46?Euer Lehnsherr, {s46},{s47}:Ihr seid der Herrscher von {s45}}:}^^Freunde: ^Feinde: ^^Lehen:^  {reg50?{s50}:keine Lehen}
qstr_{s1}{s2}_{reg46?Repu|{s1}{s2} {reg46?Vermeintlicher{s42}:}^Ruf: {reg40}, Streit: {reg41} {reg46?Ungeduld: {reg43}:}^{s44} Adeliger vom {s45}^{reg46?Lehnsherr: {s46}, Beziehung: {reg47}:Herrscher vom {s45}}^^{reg48?Gegenwärtig Gefangener vom {s48}:}^Tage seit dem letzten Treffen: {reg49}^^Lehen {reg51?(wurde als Lehen versprochen):}:^  {reg50?{s50}:kein Lehen}
qstr_conventional|konventionell
qstr_adventurous|abenteuerlich
qstr_otherwordly|weltfremd
qstr_ambitious|ambitioniert
qstr_moralist|sittsam
qstr_just_met|gerade kennengelernt
qstr_admirer|Verehrer
qstr_promised|versprochen
qstr_breakup|getrennt
qstr_unknown|unbekannt
qstr_Heroic_{s50}|Heroischer {s50}
qstr_Allegoric_{s50}|Allegorischer {s50}
qstr_Comic_{s50}|Ulkiger {s50}
qstr_Mystic_{s50}|Mystischer {s50}
qstr_Tragic_{s50}|Tragischer {s50}
qstr_{s1}{s2}_Controversy|{s1}{s2} Streit: {reg41}^Ruf: {s42}, Brautwerbung Stand: {s43}^Gehört zum {s45}^{reg46?Ihr Vater, {s46}:Ihr Vormund, {s46}}{s47}^Besuch erlaubt: {reg45?ja:nein} {reg48?Verlobt mit {s48}:}^^Tage seit letztem Treffen: {reg49}^^Gedichte:^  {reg50?{s50}:kein Gedicht gehört}
qstr_Gathering_support|Holt Unterstützung
qstr_Gathering_intelligen|Spioniert im {s66}
qstr_Ambassy_to_{s66}|Botschaft im {s66}
qstr_Minister|Minister
qstr_none|keiner
qstr_{s1}_{s2}^Reputation|{s1}, {s2}^Ruf: {s42}^Geboren in {s43}^Kontakt in {s44} vom {s45}.^^{reg48?Gegenwärtig Gefangener vom {s48}:}^Tage seit letztem Gespräch: {reg49}^^Aktueller Auftrag:^  {s50}{reg50?, zurück in {reg50} Tagen.:}
qstr_{s1}^|{s1}^
qstr_You_got_keys_of_dung|Ihr habt die Schlüssel zum Kerker.
qstr_You_have_been_knocke|Ihr liegt schwer verletzt darnieder. Eure Verbündeten werden weiter kämpfen. 'Tab-Taste' für den Rückzug drücken
qstr_To_watch_the_fight_y|'w, a, s, d, Num-/Num+' verwenden um das Schlachtfeld zu überfliegen, 'Num-Block 1,2,3,4,6,8' um die Kamera zu drehen.
qstr_You_must_stay_behind|Ihr müsst hinter der Linie auf dem Boden bleiben! Punkt wird nicht gezählt.
qstr_Tutorial|Tutorial
qstr__Next_pay_day:_{s1}| Nächster Zahltag: {s1}
qstr_{s1}^^Affiliated_to_|{s1}^^Verbrüdert mit {s5}
qstr_You_came_into_the_wo|Ihr kamt als {reg3?Tochter:Sohn} einer verarmenden Adelsfamilie auf die Welt; Euer einziger Besitz war das Haus, in dem eure Eltern lebten. Doch trotz ihrer Unbillen sparte sich Eure Familie eine gute Erziehung für Euch vom Munde ab und bereitete Euch von frühester Kindheit an auf die Prüfungen des Lebens als Aristokrat und am Hofe vor.
qstr_You_were_born_the_{r|Ihr wurdet als {reg3?Tochter:Sohn} fahrender Händler geboren, die auf der Suche nach Gewinn ständig auf der Reise waren. Obwohl Eure Eltern wohlhabender als manch andere waren und Euch nach Kräften eine gute Bildung zukommen ließen, fandet Ihr wenig Gelegenheit, unterwegs Freunde zu finden und lebtet meist für die Momente, in denen Ihr jemandem etwas veräußern konntet.
qstr_As_a_child_your_fami|In Eurer Kindheit überlebte Eure Familie eher schlecht als recht vom mageren Einkommen, das Euer Vater als Wachmann beim örtlichen Fürsten erhielt. Es war kein leichtes Leben, und Ihr wart zu arm, um in den Genuss einer Erziehung zu kommen. Was Ihr hauptsächlich erlerntet, war der Kampf in den Straßen, mit oder ohne Waffe in der Hand.
qstr_{reg3?daughter:son}|{reg3?Tochter:Sohn}
qstr_You_were_the_{reg3?d|Ihr seid {reg3?Tochter:Sohn} einer Familie, die in den Wäldern lebte und alle nur erdenklichen Arbeiten ausführte, um am Leben zu bleiben. Man jagte, fällte Holz, stellte Pfeile her, und schreckte selbst vor Wilderei nicht zurück, wenn es wieder einmal nichts zu beißen gab. Der Winter war nie eine gute Zeit für Eure Familie, denn die Kälte raffte Menschen wie Tiere dahin. Doch auch wenn Eure Geschwister nicht so viel Glück hatten, so überlebtet doch zumindest Ihr jeden Sonnenuntergang.
qstr_You_were_a_child_of_|Ihr wart ein Kind der Steppe, geboren in einem Nomadenstamm, die in großen Lagern die dürren Prärien bevölkerten. Wie auch die anderen Stammesangehörigen verehrte Eure Familie Pferde, und sie brachten Euch schon das Reiten bei, noch bevor Ihr laufen konntet.
qstr_As_the_{reg3?daughte|Als {reg3?Tochter:Sohn} eines Diebs hattet Ihr sehr wenig 'formale' Bildung. Stattdessen setzte man Euch auf die Straße, wo Ihr betteltet, bis Ihr lerntet, Geldbeutel zu stehlen, bis Ihr lerntet, Schlösser zu knacken, und so fort bis ans Ende Eurer Kindheit. Doch all diese langen Jahre haben Euch gerissen gemacht und Euch den Puls der Straßen und dunklen Gassen fühlen gelehrt.
qstr_As_a_{reg3?girl:boy}|Als {reg3?Mädchen:Junge}, gerade den Kinderschuhen entwachsen, sandte man Euch an den Hof einer der Aristokraten des Landes. Dort erhieltet Ihr Euren ersten Unterricht in Demut im Dienste der Fürsten und Fürstinnen des Hauses. Doch durch ihre Schachpartien, ihren Klatsch, und selbst durch die Gedichte, die von großen Taten und höfischer Liebe sangen, begannt Ihr schnell und viel über die Erwachsenenwelt mit ihren Konflikten und Wettbewerben zu lernen. Auch zogt Ihr Lehren aus den rauen Spielen der anderen Kinder, die sich in Nachahmung der Schwerter ihrer Altvorderen mit Stöcken schlugen.
qstr_As_a_{reg3?girl:boy}_|Als {reg3?Mädchen:Junge}, gerade den Kinderschuhen entwachsen, gingt Ihr bei einem örtlichen Handwerker in die Lehre. Nach Jahren harten Arbeitens und Studierens unter Eurem neuen Meister erhob er Euch in den Rang eines Gesellen und stellte Euch als voll bezahlten Handwerker ein, für so lange Ihr zu bleiben wünschtet.
qstr_As_a_{reg3?girl:boy}_g|Als {reg3?Mädchen:Junge}, gerade den Kinderschuhen entwachsen, gingt Ihr bei einem reichen Kaufmann in die Lehre und erlerntet sein Handwerk über Jahre hinweg, in denen Ihr in Läden verkauftet und Karawanen leitetet. Bald schon wurdet Ihr ein Adept der Kunst, wohlfeil zu erstehen, teuer zu verkaufen, und dabei den Kunden in der Gewissheit zu wiegen, er habe das bessere Geschäft gemacht.
qstr_As_a_{reg3?girl:boy}_gr|Als {reg3?Mädchen:Junge}, gerade den Kinderschuhen entwachsen, wuchst Ihr auf der Straße auf und tatet alles, um zu überleben. Mit Betteln, Stehlen und Handlangereien für Banden verdientet Ihr Euer täglich Brot in einer brutalen Welt, in der der nächste Tag immer ungewiss war, dem Gesetz und denen, die Euch übel wollten, immer einen Schritt voraus.
qstr_As_a_{reg3?girl:boy}_gro|Als {reg3?Mädchen:Junge}, gerade den Kinderschuhen entwachsen, rittet Ihr auf den großen Steppen auf Eurem eigenen Pferd und tauchtet in den Weg des Grases und der Wüste ein. Auch wenn Ihr manchmal Hunger leiden musstet, wurdet Ihr doch ein geschickter Jäger und Pfadfinder in diesem pfadlosen Land. Das Leben eines Nomaden machte Euren Körper hart und muskulös.
qstr_{reg3?daughter:man}|{reg3?Tochter:Mann}
qstr_Though_the_distincti|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {reg3?Frau:Mann}, und die ganze Welt schien sich um Euch herum zu ändern. Als Ihr zum Junker eines Adligen am Hofe ernannt wurdet, übtet Ihr lange Stunden mit allerlei Waffen und lerntet, harte Schläge auszuteilen und auch einzustecken. Man unterwies Euch in Euren Obliegenschaften Eurem Fürsten gegenüber, und in Euren Pflichten gegenüber jenen, die eines Tages Eure Vasallen sein würden. Aber außer den Idealen der Ritterlichkeit lerntet Ihr auch die weniger annehmlichen Seiten kennen -- Geschichten alter Krieger über ruchlose Machtpolitik, von Verrat und Usurpatoren, von Männern, die ihre Ziele mit Ehre als auch mit Arglist verfolgten.
qstr_{reg3?woman:man}|{reg3?Frau:Mann}
qstr_Though_the_distinctio|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {s13}, und die ganze Welt schien sich um Euch herum zu ändern. Ihr seid Mitglied des kleinen, aber exklusiven Kreises der Frauen am Hof geworden, eine Riege sehr damenhafter Frauen, die Gattinnen und Gespielinnen von Adligen oder unverheiratete Jungfern sind. Doch selbst hier findet Ihr Politik am Werk, denn die Damen schmieden Ränke um gesellschaftliches Ansehen und bekämpfen einander aufs Bitterste, um das Auge jedes gerade am Hofe angesagten Junggesellen zu erhaschen. Bald lernt Ihr, derlei Situationen und Vorgänge zu Eurem Vorteil auszuspielen. Zugleich erkanntet Ihr, dass Ihr selbst großen Einfluss in der Welt ausüben könntet, wenn Ihr es nur subtil angeht .
qstr_Though_the_distinction|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {s13}, und die ganze Welt schien sich um Euch herum zu ändern. Ihr machtet Euch allein auf den Weg, mit nichts außer dem Instrument auf eurem Rücken und Eurer Stimme bewaffnet. Es war ein armes Dasein, und an vielen Abenden littet Ihr Hunger, weil die Menschen Euer Spiel nicht zu schätzen wussten; doch Ihr schafftet es, Euch allein mit Eurer Musik durchzuschlagen. Mit zunehmenden Jahren lerntet Ihr, das trunkene Volk in den Tavernen wie Euer eigenes Instrument zu beherrschen, und gar meisterhaft beherrschtet Ihr die Kunst, anderen Leuten Dinge abzuschwatzen.
qstr_Though_the_distinction_|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {reg3?Frau:Mann}, und die ganze Welt schien sich um Euch herum zu ändern. Ihr wurdet Student an der Universität einer der großen Städte, wo Ihr Theologie, Philosophie und Medizin erlerntet. Doch nicht all Eure Lektionen wurden in den Hörsälen gegeben. Vielleicht habt Ihr Euch Euren Kameraden angeschlossen, als sie die Gassen auf der Suche nach Wein, Weib, und einer zünftigen Keilerei durchstromerten - vielleicht auch nicht. Doch konntet Ihr auf alle Fälle beobachten, wie ein gebrochener Kiefer gerichtet wird oder wie ein erzürnter Bürger überredet werden kann, seine Keule niederzulegen und bare Münze als Abfindung für die Zerstörung seines Ladens anzunehmen.
qstr_Though_the_distinction_f|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {s13}, und die ganze Welt schien sich um Euch herum zu ändern. Ihr antwortet dem Ruf der Straße, reistet von Dorf zu Dorf, und kauftet und verkauftet, was Ihr nur konntet. Es war kein Leben im Wohlstand, aber Ihr wurdet ein Meister des Feilschens, und selbst die missgünstigsten Alten gaben Euch noch gute Preise. Und Ihr wusstet, bald schon würdet Ihr in der Position sein, Euer eigenes Handelsimperium aufzubauen ...
qstr_Though_the_distinction_fe|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {s13}, und die ganze Welt schien sich um Euch herum zu ändern. Ihr machtet das Handwerk des Schmieds zu Eurem Beruf und fertigtet Nützliches als auch Schönes aus einfachem Metall. Mit der Zeit wurdet Ihr zu einem Meister Eurer Zunft, und man begann, für Eure edlen Werke edle Preise zu zahlen. Mit vollem Magen und Holz im Ofen konntet Ihr auf Eure Arbeit und Euren wachsenden Ruf stolz sein.
qstr_Though_the_distinction_fel|Obwohl die Unterscheidung Euch wenig bedeutete, wurdet Ihr irgendwann {s13}, und die ganze Welt schien sich um Euch herum zu ändern. Unzufrieden mit den verzweifelten Massen und ihrer niederen Jagd nach Mammon begabt Ihr Euch in die Wälder Eures Fürsten und begannt, Euch von den dortigen Reichtümern zu nehmen, was Ihr wünschtet - zur Hölle mit dem Gesetz! Ihr jagtet Hirsch, Wildschwein und Gans und verkauftet das wertvolle Fleisch unter dem Tisch. Ihr fälltet Bäume direkt unter der Nase der Forstaufseher und verwandeltet sie in Feuerholz, das manch ein frostiges Heim im Winter warm hielt. Alles natürlich für eine Handvoll Silberstücke.
qstr_Only_you_know_exactl|Nur Ihr wisst genau, was Euch dazu brachtet, Euer altes Leben aufzugeben und ein Abenteurer zu werden. Doch mit all der heiß flammenden Wut in Eurem Herzen war es keine schwierige Entscheidung. Es verlangt Euch nach Rache. Es verlangt Euch nach Gerechtigkeit. Das Euch Angetane kann nicht ungeschehen gemacht werden, und diese Schulden können nur mit Blut vergolten werden ...
qstr_Only_you_know_exactly|Nur Ihr wisst genau, was Euch dazu brachtet, Euer altes Leben aufzugeben und ein Abenteurer zu werden. Ihr könnt nur sagen, dass Ihr nicht länger bleiben könnt, nicht mit den schmerzhaften Erinnerungen an die einst so geliebten Menschen. Vielleicht wird Euer neues Leben Euch das Vergessen lehren, oder den Namen ehren, den Ihr nicht länger aussprechen könnt...
qstr_Only_you_know_exactly_|Nur Ihr wisst genau, was Euch dazu brachtet, Euer altes Leben aufzugeben und ein Abenteurer zu werden. Ihr seid nicht einmal sicher, wann genau Euer Heim zum Gefängnis wurde, das Vertraute profan, aber Eure Träume von Wanderschaft bestimmen nun Euer Leben. Ob es Euch nun nach einem fernen Ort dürstete oder einfach nur nach der Straße in den Sonnenuntergang und die Freiheit der Ungebundenheit, Ihr konntet es nicht länger ertragen, am selben Ort zu verharren. Ihr gingt einfach fort und schautet nie mehr zurück...
qstr_Only_you_know_exactly_w|Nur Ihr wisst genau, was Euch dazu brachtet, Euer altes Leben aufzugeben und ein Abenteurer zu werden. Doch Ihr wisst auch, dass Ihr nie mehr zurückkehren könnt. Es gibt nichts, zu dem Ihr zurückkehren könntet. Was auch immer Euren Zorn entfachte, ist nun fort, und Ihr müsst Euch damit auseinandersetzen, dass Ihr nun in der großen weiten Welt seid. Allein - auf Gedeih oder Verderb ...
qstr_Only_you_know_exactly_wh|Nur Ihr wisst genau, was Euch dazu brachtet, Euer altes Leben aufzugeben und ein Abenteurer zu werden. Für alle anderen ist es ganz offensichtlich, dass Eure einzige Motivation nun der persönliche Gewinn ist. Ihr wollt reich, mächtig, respektiert und gefürchtet sein. Ihr wollt jemand sein, dem andere ohne Nachdenken gehorchen. Ihr wollt, dass die Menschen Euren Namen kennen und zittern, wann immer er genannt wird. Ihr wollt alles, und Ihr werdet niemanden Euch daran hindern lassen ...
qstr_Back_to_the_beginnin|Zurück zum Anfang ...
qstr_View_next_segment...|View next segment ...
qstr_^No_food:___{reg7}|^Keine Lebensmittel: -{reg7}
qstr_^Wage_debt:___{reg6}|^Geschuldeter Sold: -{reg6}
qstr_Appoint_next_marshal|Nächsten Marschall ernennen
qstr_Award_{s12}_as_fief|{s12} als Lehen zusprechen
qstr_No_one|Niemand
qstr_Selected_faction_is:|Ausgewählte Fraktion ist: {s10}^^{s9}
qstr_You_are_currently_re|Ihr lest momentan {s8}.
qstr_You_are_not_reading_|Ihr lest gerade keine Bücher.
qstr_{s5}_and_{s6}|{s5} und {s6}
qstr_Your_estates_are:_{s|Eure Besitztümer sind: {s8}.^{s9}
qstr_You_are_a_lord_of_{s|Ihr seid ein Fürst von {s8}.^{s9}
qstr_Current_party_size_l|Momentane Truppgrößenbegrenzung ist {reg5}.^Momentane Truppgröße Modifikatoren:^^Grundgröße: +10^Anführerschaft: {s2}{reg1}^Charisma: {s3}{reg2}^Ansehen: {s4}{reg3}^GESAMT: {reg5}
qstr_Your_relation_with_t|Euer Verhältnis mit den Fraktionen ist:^{s2}
qstr_Player_renown_is_inc|Player renown is increased by 100.
qstr_Player_honor_is_incr|Spielerehre wurde um 1 erhöht und beträgt nun {reg7}.
qstr_{reg1}_{s1}_{reg2?ac|{reg1} {s1} {reg2?akzeptieren:akzeptiert} das Angebot.
qstr_No_one_accepts_the_o|Niemand akzeptiert das Angebot.
qstr_You_start_reading_{s|Ihr beginnt, {s2} zu lesen. Nach ein paar Seiten findet Ihr, dass Ihr aus diesem Buch eine Menge lernen könnt. Ihr beschließt, es bei Euch zu halten und zu lesen, wann immer Ihr Zeit findet.
qstr_You_flip_through_the|Ihr blättert durch {s2}, aber findet den Text verwirrend und schwierig. Trotz aller Versuche habt Ihr schon bald heftige Kopfschmerzen und müsst den Versuch aufgeben.
qstr_Villagers|Dörfler
qstr_You_have_encountered|Ihr seid auf {s1} gestoßen.
qstr_You_have_engaged_{s1|Ihr habt {s1} während ihrem Überfall auf {s3} angegriffen.
qstr_You_were_caught_by_{|Ihr wurdet von {s1} gefangen, während Eure Truppen {s3} überfielen.
qstr_You_were_victorious!|Ihr trugt den Sieg davon!
qstr_Battle_was_lost._You|Schlacht verloren. Eure Truppen wurden erbärmlich niedergemacht.
qstr_Your_companions_carr|Eure Gefährten tragen Euch vom Schlachtfeld.
qstr_You_have_defeated_th|Ihr habt den Feind besiegt.
qstr_You_have_retreated_f|Ihr habt Euch aus dem Kampf zurückgezogen.
qstr_^^Ally_Casualties:{s|^^Verluste Verbündete:{s0}
qstr_{s1}_of_{s3}_managed|{s1} von {s3} schaffte es, zu fliehen.
qstr_Some_of_your_tendons|Einige Eurer Sehnen trugen im Gefecht Verletzungen davon. Eure Stärke wird um 1 reduziert.
qstr_You_took_a_nasty_wou|Ihr erlittet eine garstige Wunde, dank derer Ihr selbst nach der Heilung noch humpeln werdet. Eure Wendigkeit wird um 1 reduziert.
qstr_You_have_trouble_thi|Ihr könnt nach dem Gefecht keinen klaren Gedanken fassen, vielleicht durch einen erlittenen Schlag an den Kopf, und nun werdet Ihr von häufigen Kopfschmerzen geplagt. Eure Intelligenz wird um 1 reduziert.
qstr_Perhaps_I_m_getting_|Vielleicht hat das Glück sich gegen mich gewandt ...
qstr_Retirement_is_starti|Die Aussicht Ruhestand gewinnt langsam an Attraktion.
qstr_No_matter!_I_will_pe|Macht nichts! Ich werde es schaffen!
qstr_What_did_I_do_to_des|Womit habe ich das verdient?
qstr_I_suppose_it_ll_make|Na ja, wenigstens ist es für eine schöne Geschichte gut ...
qstr_Player_retreats_from|Player retreats from battle
qstr_{s9}_wants_you_to_fo|{s9} will, dass Ihr Euch {reg0?ihrer:seiner} Armee bis auf weitere Befehle anschließt.
qstr_{s8}_of_{s9}|{s8} von {s9}
qstr_liege|Lehensherr
qstr_former_liege|ehemaliger Lehensherr
qstr_affiliate|Gefährte
qstr_former_companion|ehemaliger Begleiter
qstr_marshall|Marschall
qstr_vassal|Vasall
qstr__Your_own_banner_fli| Euer eigenes Banner weht über dem Burgtor.
qstr__You_see_the_banner_| Ihr seht das Banner von Eurem {s11} {s7} über dem Burgtor wehen.
qstr__You_see_the_banner_o| Ihr seht das Banner von Eurem {s7} über dem Burgtor wehen.
qstr__Your_own_banner_flie| Euer eigenes Banner fliegt über den Stadttoren.
qstr__You_see_the_banner_of| Ihr seht das Banner von Eurem {s11} {s7} über den Stadttoren.
qstr__You_see_the_banner_of_| Ihr seht das Banner von {s7} über den Stadttoren.
qstr_The_{reg6?town_s:cas|Die Nahrungsvorräte der {reg6?Stadt:Burg} sollten noch für weitere {reg3} Tage reichen.
qstr_The_{reg6?town_s:cast|Die Nahrungsvorräte der {reg6?Stadt:Burg} sind erschöpft, und die Verteidiger hungern.
qstr_You_re_preparing_to_|Ihr bereitet Euch darauf vor, die Mauern zu stürmen; dies sollte in {reg9} Stunden getan sein.
qstr_Your_forces_are_buil|Eure Truppen bauen einen Belagerungsturm. Sie schätzen, es wird noch {reg9} Stunden bis zur Fertigstellung dauern.
qstr_You_are_ready_to_att|Ihr seid bereit, die Mauern jederzeit anzugreifen.
qstr_The_siege_tower_is_b|Der Belagerungsturm ist fertig und bereit zum Angriff.
qstr_As_a_last_defensive_|Als letzte Verteidigungsanstrengung zieht Ihr Euch in die Haupthalle des Burgfrieds zurück. Ihr und Eure verbleibenden Soldaten werden hier das letzte, verzweifelte Aufgebot stellen. Wenn Ihr besiegt werdet, könnt Ihr Euch nirgends zurückziehen.
qstr_You_ve_been_driven_a|Man hat Euch von den Mauern fortgetrieben. Jetzt strömen die Angreifer in die Straßen. Wenn Ihr sie niederringen könnt, wird sich Euer Glück vielleicht wenden.
qstr_You_ve_breached_the_|Ihr habt die Stadtmauern durchbrochen, doch die trotzigen Verteidiger stellen sich nun Euch in den Straßen entgegen! Ihr müsst sie loswerden, bevor Ihr das Herz der Stadt angreifen könnt.
qstr_The_town_centre_is_y|Das Stadtzentrum ist Euer, aber die verbleibenden Verteidiger haben sich in die Burg zurückgezogen. Sie muss fallen, bevor der Sieg wahrlich Euer ist.
qstr_The_remaining_defend|Die übrig gebliebenen Verteidiger haben sich zu einem letzten Gefecht in die Burg zurückgezogen. Ihr müsst eindringen und jeden noch verbleibenden Widerstand zerschmettern.
qstr_However_since_you_ar|Doch da Ihr keiner der eingeschworenen Gefolgsleute von {s9} seid, wird {reg0?sie:er} Euch nicht als {Fürst/Fürstin} dieser {reg8?Stadt:Burg} erkennen.
qstr_The_enemy_has_been_f|Der Feind wurde zum Rückzug gezwungen. Der Angriff ist vorbei, doch die Belagerung hält an.
qstr_As_you_approach_you_|Als Ihr Euch nähert, werdet Ihr von den Burgwachen entdeckt, die Euch willkommen heißen und die Tore für ihren {s10} öffnen.
qstr_As_you_approach_you_a|Als Ihr Euch nähert, werdet Ihr von den Burgwachen entdeckt, die Euch willkommen heißen und die Tore für {ihren König/ihre Königin} öffnen.
qstr_As_you_approach_you_ar|Als Ihr Euch nähert, werdet Ihr von den Burgwachen entdeckt, die Euch willkommen heißen und die Tore für {ihren Fürsten/ihre Fürstin} öffnen.
qstr__This_village_and_th| Dieses Dorf und das umliegende Land gehört Euch.
qstr__You_remember_that_t| Ihr erinnert Euch, dass dieses Dorf und das umliegende Land Eurem {s11} {s7} gehört.
qstr__You_remember_that_th| Ihr erinnert Euch, dass dieses Dorf und das umliegende Land {s7} gehört.
qstr__These_lands_belong_| Dieses Land gehört niemandem.
qstr__The_village_is_infe| Das Dorf ist voller {reg8} {s35}.
qstr__The_peasants_hired_| Die Bewohner haben Söldner angeheuert und führen einen Aufstand gegen Euch.
qstr__The_village_has_bee| Das Dorf wurde geplündert. Eine Handvolle Seelen stieben auseinander, als Ihr Euch Euren Weg durch die ausgebrannten Häuser bahnt.
qstr__The_village_is_bein| Das Dorf wird überfallen.
qstr_No_one_here_seems_to|Niemand hier scheint gewillt zu sein, sich Eurem Trupp anzuschließen.
qstr_One_{s3}_volunteers_|Ein {s3} bietet sich an, Euch zu folgen.
qstr_{reg5}_{s3}_voluntee|{reg5} {s3} bieten an, Euch zu folgen.
qstr_Try_as_you_might_you|Ihr schafft einfach nicht, die Banditen niederzuringen. Voller Wut machen sie das Dorf dem Erdboden gleich, um die Bauern zu strafen, und lassen dann die brennende Ödnis hinter sich, um frisches Plündergut zu suchen.
qstr_village|Dorf
qstr_town|Stadt
qstr_castle|Burg
qstr_The_{s17}_has_no_imp|Hier wurden keine Verbesserungen errichtet.
qstr_The_{s17}_has_the_fo|Hier wurden folgenden Verbesserungen errichtet:{s18}.
qstr_The_assasins_beat_yo|Die Meuchelmörder schlagen Euch zusammen und lassen Euch für tot liegen.
qstr_You_have_fallen._The|Ihr seid gefallen. Die Banditen fleddern Euch gründlich und verschwinden dann in der Nacht. Sie haben Euch am Leben gelassen ... gerade so.
qstr_Luckily_some_of_your|Glücklicherweise kommen einige Eurer Gefährten auf der Suche nach Euch des Weges und finden Euch am Straßenrand liegend. Rasch bringen sie Euch in Sicherheit und verarzten Eure Wunden.
qstr_Luckily_some_passing|Glücklicherweise kommen einige Städter des Weges, sehen Euch am Straßenrand liegen, und erkennen, dass Ihr mehr als ein lumpiger Bettler seid. Sie tragen Euch zur nächsten Herberge und verarzten Eure Wunden.
qstr_You_fail_to_steal_an|Euer Viehdiebstahl schlägt fehl.
qstr_You_drive_away_{reg1|Ihr treibt {reg17} Stück Vieh aus der Dorfherde fort.
qstr_You_are_at_{s2}.|Ihr seid bei {s2}.
qstr__This_castle_has_no_| Diese Burg hat keine Garnison.
qstr__The_banner_of_your_| Das Banner Eures {s11} {s7} weht über den Stadttoren.
qstr__This_town_has_no_ga| Diese Stadt hat keine Garnison.
qstr__You_have_successful|Ihr seid erfolgreich hineingeschlichen.
qstr_{s13}_A_tournament_w|{s13} Hier wird bald ein Turnier abgehalten.
qstr___{reg1}_denars_per_|({reg1} Dinare pro Nacht)
qstr_Moreover_you_earn_{r|Außerdem gewinnt Ihr {reg8} Dinare aus den Wetten, in denen Ihr schlauerweise auf Euch selbst gewettet habt ...
qstr_Victory_is_yours!_Yo|Der Sieg ist Eurer! Ihr habt diesen Nahkampf gewonnen, aber nun müsst Ihr Euch auf die nächste Runde vorbereiten.
qstr_You_have_been_bested|Aus diesem Nahkampf seid Ihr nicht als Sieger hervorgegangen, aber der Zeremonienmeister erklärt eine ehrenvolle Anerkennung Eurer Fähigkeiten und Tapferkeit und erlaubt Euch, an der nächsten Runde teilzunehmen.
qstr_You_were_beaten._The|Ihr wurdet geschlagen. Ihr Erfolg hat die Bauern ermutigt, aber die Lektion, die Ihr ihnen erteilen wolltet, ist wohl noch nicht so recht durchgedrungen ...
qstr_After_beating_your_l|Nachdem Ihr Euren letzten Gegner geschlagen hab, erklärt Ihr den Bauern, wie sie sich gegen einen solchen Angriff besser verteidigen können. Hoffentlich nehmen sie sich diese Erfahrung zu Herzen und werden beim nächsten Mal vorbereitet sein.
qstr_The_bandits_are_brok|Die Banditen sind geschlagen! Die wenigen bei Leben und Bewusstsein gebliebenen ergreifen in Todesfurcht vor den Bauern und ihrem neuen Champion das Hasenpanier.
qstr_{s1}_s_Ship|{s1}'s Schiff
qstr_However_{reg3?You_ar|Doch {reg3?Ihr seid:{s1} ist} nicht in der Lage, profitable Handelsgüter zu finden.
