trp_kingdom_4_pretender_pl|Lethwin
trp_kingdom_5_pretender|Fürst Kastor von Veluca
trp_kingdom_5_pretender_pl|Kastor
trp_kingdom_6_pretender|Arwa die Beperlte
trp_kingdom_6_pretender_pl|Arwa
trp_knight_1_1_wife|Error - knight 1 1 wife should not appear in game
trp_knight_1_1_wife_pl|Ritter 1 1 Gemahlin
trp_kingdom_1_lady_1|Dame Anna
trp_kingdom_1_lady_1_pl|Anna
trp_kingdom_1_lady_2|Dame Nelda
trp_kingdom_1_lady_2_pl|Nelda
trp_knight_1_lady_3|Dame Bela
trp_knight_1_lady_3_pl|Bela
trp_knight_1_lady_4|Dame Elina
trp_knight_1_lady_4_pl|Elina
trp_kingdom_l_lady_5|Dame Constanis
trp_kingdom_l_lady_5_pl|Constanis
trp_kingdom_1_lady_6|Dame Vera
trp_kingdom_1_lady_6_pl|Vera
trp_kingdom_1_lady_7|Dame Auberina
trp_kingdom_1_lady_7_pl|Auberina
trp_kingdom_1_lady_8|Dame Tibal
trp_kingdom_1_lady_8_pl|Tibal
trp_kingdom_1_lady_9|Dame Magar
trp_kingdom_1_lady_9_pl|Magar
trp_kingdom_1_lady_10|Dame Thedosa
trp_kingdom_1_lady_10_pl|Thedosa
trp_kingdom_1_lady_11|Dame Melisar
trp_kingdom_1_lady_11_pl|Melisar
trp_kingdom_1_lady_12|Dame Irena
trp_kingdom_1_lady_12_pl|Irena
trp_kingdom_l_lady_13|Dame Philenna
trp_kingdom_l_lady_13_pl|Philenna
trp_kingdom_1_lady_14|Dame Sonadel
trp_kingdom_1_lady_14_pl|Sonadel
trp_kingdom_1_lady_15|Dame Boadila
trp_kingdom_1_lady_15_pl|Boadila
trp_kingdom_1_lady_16|Dame Elys
trp_kingdom_1_lady_16_pl|Elys
trp_kingdom_1_lady_17|Dame Johana
trp_kingdom_1_lady_17_pl|Johana
trp_kingdom_1_lady_18|Dame Bernatys
trp_kingdom_1_lady_18_pl|Bernatys
trp_kingdom_1_lady_19|Dame Enricata
trp_kingdom_1_lady_19_pl|Enricata
trp_kingdom_1_lady_20|Dame Gaeta
trp_kingdom_1_lady_20_pl|Gaeta
trp_kingdom_2_lady_1|Dame Junitha
trp_kingdom_2_lady_1_pl|Junitha
trp_kingdom_2_lady_2|Dame Katia
trp_kingdom_2_lady_2_pl|Katia
trp_kingdom_2_lady_3|Dame Seomis
trp_kingdom_2_lady_3_pl|Seomis
trp_kingdom_2_lady_4|Dame Drina
trp_kingdom_2_lady_4_pl|Drina
trp_kingdom_2_lady_5|Dame Nesha
trp_kingdom_2_lady_5_pl|Nesha
trp_kingdom_2_lady_6|Dame Tabath
trp_kingdom_2_lady_6_pl|Tabath
trp_kingdom_2_lady_7|Dame Pelaeka
trp_kingdom_2_lady_7_pl|Pelaeka
trp_kingdom_2_lady_8|Dame Haris
trp_kingdom_2_lady_8_pl|Haris
trp_kingdom_2_lady_9|Dame Vayen
trp_kingdom_2_lady_9_pl|Vayen
trp_kingdom_2_lady_10|Dame Joaka
trp_kingdom_2_lady_10_pl|Joaka
trp_kingdom_2_lady_11|Dame Tejina
trp_kingdom_2_lady_11_pl|Tejina
trp_kingdom_2_lady_12|Dame Olekseia
trp_kingdom_2_lady_12_pl|Olekseia
trp_kingdom_2_lady_13|Dame Myntha
trp_kingdom_2_lady_13_pl|Myntha
trp_kingdom_2_lady_14|Dame Akilina
trp_kingdom_2_lady_14_pl|Akilina
trp_kingdom_2_lady_15|Dame Sepana
trp_kingdom_2_lady_15_pl|Sepana
trp_kingdom_2_lady_16|Dame Iarina
trp_kingdom_2_lady_16_pl|Iarina
trp_kingdom_2_lady_17|Dame Sihavan
trp_kingdom_2_lady_17_pl|Sihavan
trp_kingdom_2_lady_18|Dame Erenchina
trp_kingdom_2_lady_18_pl|Erenchina
trp_kingdom_2_lady_19|Dame Tamar
trp_kingdom_2_lady_19_pl|Tamar
trp_kingdom_2_lady_20|Dame Valka
trp_kingdom_2_lady_20_pl|Valka
trp_kingdom_3_lady_1|Dame Borge
trp_kingdom_3_lady_1_pl|Borge
trp_kingdom_3_lady_2|Dame Tuan
trp_kingdom_3_lady_2_pl|Tuan
trp_kingdom_3_lady_3|Dame Mahraz
trp_kingdom_3_lady_3_pl|Mahraz
trp_kingdom_3_lady_4|Dame Ayasu
trp_kingdom_3_lady_4_pl|Ayasu
trp_kingdom_3_lady_5|Dame Ravin
trp_kingdom_3_lady_5_pl|Ravin
trp_kingdom_3_lady_6|Dame Ruha
trp_kingdom_3_lady_6_pl|Ruha
trp_kingdom_3_lady_7|Dame Chedina
trp_kingdom_3_lady_7_pl|Chedina
trp_kingdom_3_lady_8|Dame Kefra
trp_kingdom_3_lady_8_pl|Kefra
trp_kingdom_3_lady_9|Dame Nirvaz
trp_kingdom_3_lady_9_pl|Nirvaz
trp_kingdom_3_lady_10|Dame Dulua
trp_kingdom_3_lady_10_pl|Dulua
trp_kingdom_3_lady_11|Dame Selik
trp_kingdom_3_lady_11_pl|Selik
trp_kingdom_3_lady_12|Dame Thalatha
trp_kingdom_3_lady_12_pl|Thalatha
trp_kingdom_3_lady_13|Dame Yasreen
trp_kingdom_3_lady_13_pl|Yasreen
trp_kingdom_3_lady_14|Dame Nadha
trp_kingdom_3_lady_14_pl|Nadha
trp_kingdom_3_lady_15|Dame Zenur
trp_kingdom_3_lady_15_pl|Zenur
trp_kingdom_3_lady_16|Dame Arjis
trp_kingdom_3_lady_16_pl|Zenur
trp_kingdom_3_lady_17|Dame Atjahan
trp_kingdom_3_lady_17_pl|Atjahan
trp_kingdom_3_lady_18|Dame Qutala
trp_kingdom_3_lady_18_pl|Qutala
trp_kingdom_3_lady_19|Dame Hindal
trp_kingdom_3_lady_19_pl|Hindal
trp_kingdom_3_lady_20|Dame Mechet
trp_kingdom_3_lady_20_pl|Mechet
trp_kingdom_4_lady_1|Dame Jadeth
trp_kingdom_4_lady_1_pl|Jadeth
trp_kingdom_4_lady_2|Dame Miar
trp_kingdom_4_lady_2_pl|Miar
trp_kingdom_4_lady_3|Dame Dria
trp_kingdom_4_lady_3_pl|Dria
trp_kingdom_4_lady_4|Dame Glunde
trp_kingdom_4_lady_4_pl|Glunde
trp_kingdom_4_lady_5|Dame Loeka
trp_kingdom_4_lady_5_pl|Loeka
trp_kingdom_4_lady_6|Dame Bryn
trp_kingdom_4_lady_6_pl|Bryn
trp_kingdom_4_lady_7|Dame Eir
trp_kingdom_4_lady_7_pl|Eir
trp_knight_4_2b_daughter|Dame Gudrun
trp_knight_4_2b_daughter_pl|Gudrun
trp_kingdom_4_lady_9|Dame Hild
trp_kingdom_4_lady_9_pl|Hild
trp_knight_4_2c_wife|Dame Aesa
trp_knight_4_2c_wife_pl|Aesa
trp_kingdom_4_lady_11|Dame Herjasa
trp_kingdom_4_lady_11_pl|Herjasa
trp_knight_4_2c_daughter|Dame Svipul
trp_knight_4_2c_daughter_pl|Svipul
trp_knight_4_1b_wife|Dame Ingunn
trp_knight_4_1b_wife_pl|Ingunn
trp_kingdom_4_lady_14|Dame Kaeteli
trp_kingdom_4_lady_14_pl|Kaeteli
trp_knight_4_1b_daughter|Dame Eilif
trp_knight_4_1b_daughter_pl|Eilif
trp_knight_4_2b_daughter|Dame Gudrun
trp_knight_4_2b_daughter_pl|Gudrun
trp_kingdom_4_lady_17|Dame Bergit
trp_kingdom_4_lady_17_pl|Bergit
trp_knight_4_2c_wife|Dame Aesa
trp_knight_4_2c_wife_pl|Aesa
trp_knight_4_1c_daughter|Dame Alfrun
trp_knight_4_1c_daughter_pl|Alfrun
trp_kingdom_4_lady_20|Dame Afrid
trp_kingdom_4_lady_20_pl|Afrid
trp_kingdom_5_lady_1|Dame Brina
trp_kingdom_5_lady_1_pl|Brina
trp_kingdom_5_lady_2|Dame Aliena
trp_kingdom_5_lady_2_pl|Aliena
trp_kingdom_5_lady_3|Dame Aneth
trp_kingdom_5_lady_3_pl|Aneth
trp_kingdom_5_lady_4|Dame Reada
trp_kingdom_5_lady_4_pl|Reada
trp_kingdom_5_5_wife|Dame Saraten
trp_kingdom_5_5_wife_pl|Saraten
trp_kingdom_5_2b_wife|Dame Miraeia
trp_kingdom_5_2b_wife_pl|Miraeia
trp_kingdom_5_1c_daughter|Dame Ellian
trp_kingdom_5_1c_daughter_pl|Ellian
trp_kingdom_5_2c_daughter|Dame Claudora
trp_kingdom_5_2c_daughter_pl|Claudora
trp_kingdom_5_1c_wife|Dame Gwenael
trp_kingdom_5_1c_wife_pl|Gwenael
trp_kingdom_5_2c_wife|Dame Ysueth
trp_kingdom_5_2c_wife_pl|Ysueth
trp_kingdom_5_1c_daughter|Dame Ellian
trp_kingdom_5_1c_daughter_pl|Ellian
trp_kingdom_5_2c_daughter|Dame Claudora
trp_kingdom_5_2c_daughter_pl|Claudora
trp_kingdom_5_1b_wife|Dame Anais
trp_kingdom_5_1b_wife_pl|Anais
trp_kingdom_5_2b_wife|Dame Miraeia
trp_kingdom_5_2b_wife_pl|Miraeia
trp_kingdom_5_1c_daughter|Dame Ellian
trp_kingdom_5_1c_daughter_pl|Ellian
trp_kingdom_5_lady_16|Dame Geneiava
trp_kingdom_5_lady_16_pl|Geneiava
trp_kingdom_5_1c_wife|Dame Gwenael
trp_kingdom_5_1c_wife_pl|Gwenael
trp_kingdom_5_2c_wife|Dame Ysueth
trp_kingdom_5_2c_wife_pl|Ysueth
trp_kingdom_5_1c_daughter|Dame Ellian
trp_kingdom_5_1c_daughter_pl|Ellian
trp_kingdom_5_lady_20|Dame Timethi
trp_kingdom_5_lady_20_pl|Timethi
trp_kingdom_6_lady_1|Dame Rayma
trp_kingdom_6_lady_1_pl|Rayma
trp_kingdom_6_lady_2|Dame Thanaikha
trp_kingdom_6_lady_2_pl|Thanaikha
trp_kingdom_6_lady_3|Dame Sulaha
trp_kingdom_6_lady_3_pl|Sulaha
trp_kingdom_6_lady_4|Dame Shatha
trp_kingdom_6_lady_4_pl|Shatha
trp_kingdom_6_lady_5|Dame Bawthan
trp_kingdom_6_lady_5_pl|Bawthan
trp_kingdom_6_lady_6|Dame Mahayl
trp_kingdom_6_lady_6_pl|Mahayl
trp_kingdom_6_lady_7|Dame Isna
trp_kingdom_6_lady_7_pl|Isna
trp_kingdom_6_lady_8|Dame Siyafan
trp_kingdom_6_lady_8_pl|Siyafan
trp_kingdom_6_lady_9|Dame Ifar
trp_kingdom_6_lady_9_pl|Ifar
trp_kingdom_6_lady_10|Dame Yasmin
trp_kingdom_6_lady_10_pl|Yasmin
trp_kingdom_6_lady_11|Dame Dula
trp_kingdom_6_lady_11_pl|Dula
trp_kingdom_6_lady_12|Dame Ruwa
trp_kingdom_6_lady_12_pl|Ruwa
trp_kingdom_6_lady_13|Dame Luqa
trp_kingdom_6_lady_13_pl|Luqa
trp_kingdom_6_lady_14|Dame Zandina
trp_kingdom_6_lady_14_pl|Zandina
trp_kingdom_6_lady_15|Dame Lulya
trp_kingdom_6_lady_15_pl|Lulya
trp_kingdom_6_lady_16|Dame Zahara
trp_kingdom_6_lady_16_pl|Zahara
trp_kingdom_6_lady_17|Dame Safiya
trp_kingdom_6_lady_17_pl|Safiya
trp_kingdom_6_lady_18|Dame Khalisa
trp_kingdom_6_lady_18_pl|Khalisa
trp_kingdom_6_lady_19|Dame Janab
trp_kingdom_6_lady_19_pl|Janab
trp_kingdom_6_lady_20|Dame Sur
trp_kingdom_6_lady_20_pl|Sur
trp_town_1_arena_master|Turniermeister
trp_town_2_arena_master|Turniermeister
trp_town_3_arena_master|Turniermeister
trp_town_4_arena_master|Turniermeister
trp_town_5_arena_master|Turniermeister
trp_town_6_arena_master|Turniermeister
trp_town_7_arena_master|Turniermeister
trp_town_8_arena_master|Turniermeister
trp_town_9_arena_master|Turniermeister
trp_town_10_arena_master|Turniermeister
trp_town_11_arena_master|Turniermeister
trp_town_12_arena_master|Turniermeister
trp_town_13_arena_master|Turniermeister
trp_town_14_arena_master|Turniermeister
trp_town_15_arena_master|Turniermeister
trp_town_16_arena_master|Turniermeister
trp_town_17_arena_master|Turniermeister
trp_town_18_arena_master|Turniermeister
trp_town_19_arena_master|Turniermeister
trp_town_20_arena_master|Turniermeister
trp_town_21_arena_master|Turniermeister
trp_town_22_arena_master|Turniermeister
trp_town_1_armorer|Rüstungsschmied
trp_town_2_armorer|Rüstungsschmied
trp_town_3_armorer|Rüstungsschmied
trp_town_4_armorer|Rüstungsschmied
trp_town_5_armorer|Rüstungsschmied
trp_town_6_armorer|Rüstungsschmied
trp_town_7_armorer|Rüstungsschmied
trp_town_8_armorer|Rüstungsschmied
trp_town_9_armorer|Rüstungsschmied
trp_town_10_armorer|Rüstungsschmied
trp_town_11_armorer|Rüstungsschmied
trp_town_12_armorer|Rüstungsschmied
trp_town_13_armorer|Rüstungsschmied
trp_town_14_armorer|Rüstungsschmied
trp_town_15_armorer|Rüstungsschmied
trp_town_16_armorer|Rüstungsschmied
trp_town_17_armorer|Rüstungsschmied
trp_town_18_armorer|Rüstungsschmied
trp_town_19_armorer|Rüstungsschmied
trp_town_20_armorer|Rüstungsschmied
trp_town_21_armorer|Rüstungsschmied
trp_town_22_armorer|Rüstungsschmied
trp_town_1_weaponsmith|Waffenschmied
trp_town_2_weaponsmith|Waffenschmied
trp_town_3_weaponsmith|Waffenschmied
trp_town_4_weaponsmith|Waffenschmied
trp_town_5_weaponsmith|Waffenschmied
trp_town_6_weaponsmith|Waffenschmied
trp_town_7_weaponsmith|Waffenschmied
trp_town_8_weaponsmith|Waffenschmied
trp_town_9_weaponsmith|Waffenschmied
trp_town_10_weaponsmith|Waffenschmied
trp_town_11_weaponsmith|Waffenschmied
trp_town_12_weaponsmith|Waffenschmied
trp_town_13_weaponsmith|Waffenschmied
trp_town_14_weaponsmith|Waffenschmied
trp_town_15_weaponsmith|Waffenschmied
trp_town_16_weaponsmith|Waffenschmied
trp_town_17_weaponsmith|Waffenschmied
trp_town_18_weaponsmith|Waffenschmied
trp_town_19_weaponsmith|Waffenschmied
trp_town_20_weaponsmith|Waffenschmied
trp_town_21_weaponsmith|Waffenschmied
trp_town_22_weaponsmith|Waffenschmied
trp_town_1_tavernkeeper|Schankwirt
trp_town_2_tavernkeeper|Schankwirt
trp_town_3_tavernkeeper|Schankwirt
trp_town_4_tavernkeeper|Schankwirt
trp_town_5_tavernkeeper|Schankwirt
trp_town_6_tavernkeeper|Schankwirt
trp_town_7_tavernkeeper|Schankwirt
trp_town_8_tavernkeeper|Schankwirt
trp_town_9_tavernkeeper|Schankwirt
trp_town_10_tavernkeeper|Schankwirt
trp_town_11_tavernkeeper|Schankwirt
trp_town_12_tavernkeeper|Schankwirt
trp_town_13_tavernkeeper|Schankwirt
trp_town_14_tavernkeeper|Schankwirt
trp_town_15_tavernkeeper|Schankwirt
trp_town_16_tavernkeeper|Schankwirt
trp_town_17_tavernkeeper|Schankwirt
trp_town_18_tavernkeeper|Schankwirt
trp_town_19_tavernkeeper|Schankwirt
trp_town_20_tavernkeeper|Schankwirt
trp_town_21_tavernkeeper|Schankwirt
trp_town_22_tavernkeeper|Schankwirt
trp_town_1_merchant|Händler
trp_town_2_merchant|Händler
trp_town_3_merchant|Händler
trp_town_4_merchant|Händler
trp_town_5_merchant|Händler
trp_town_6_merchant|Händler
trp_town_7_merchant|Händler
trp_town_8_merchant|Händler
trp_town_9_merchant|Händler
trp_town_10_merchant|Händler
trp_town_11_merchant|Händler
trp_town_12_merchant|Händler
trp_town_13_merchant|Händler
trp_town_14_merchant|Händler
trp_town_15_merchant|Händler
trp_town_16_merchant|Händler
trp_town_17_merchant|Händler
trp_town_18_merchant|Händler
trp_town_19_merchant|Händler
trp_town_20_merchant|Händler
trp_town_21_merchant|Händler
trp_town_22_merchant|Händler
trp_salt_mine_merchant|Barezan
trp_salt_mine_merchant_pl|Barezan
trp_town_1_horse_merchant|Pferdehändler
trp_town_2_horse_merchant|Pferdehändler
trp_town_3_horse_merchant|Pferdehändler
trp_town_4_horse_merchant|Pferdehändler
trp_town_5_horse_merchant|Pferdehändler
trp_town_6_horse_merchant|Pferdehändler
trp_town_7_horse_merchant|Pferdehändler
trp_town_8_horse_merchant|Pferdehändler
trp_town_9_horse_merchant|Pferdehändler
trp_town_10_horse_merchant|Pferdehändler
trp_town_11_horse_merchant|Pferdehändler
trp_town_12_horse_merchant|Pferdehändler
trp_town_13_horse_merchant|Pferdehändler
trp_town_14_horse_merchant|Pferdehändler
trp_town_15_horse_merchant|Pferdehändler
trp_town_16_horse_merchant|Pferdehändler
trp_town_17_horse_merchant|Pferdehändler
trp_town_18_horse_merchant|Pferdehändler
trp_town_19_horse_merchant|Pferdehändler
trp_town_20_horse_merchant|Pferdehändler
trp_town_21_horse_merchant|Pferdehändler
trp_town_22_horse_merchant|Pferdehändler
trp_town_1_mayor|Gildenmeister
trp_town_2_mayor|Gildenmeister
trp_town_3_mayor|Gildenmeister
trp_town_4_mayor|Gildenmeister
trp_town_5_mayor|Gildenmeister
trp_town_6_mayor|Gildenmeister
trp_town_7_mayor|Gildenmeister
trp_town_8_mayor|Gildenmeister
trp_town_9_mayor|Gildenmeister
trp_town_10_mayor|Gildenmeister
trp_town_11_mayor|Gildenmeister
trp_town_12_mayor|Gildenmeister
trp_town_13_mayor|Gildenmeister
trp_town_14_mayor|Gildenmeister
trp_town_15_mayor|Gildenmeister
trp_town_16_mayor|Gildenmeister
trp_town_17_mayor|Gildenmeister
trp_town_18_mayor|Gildenmeister
trp_town_19_mayor|Gildenmeister
trp_town_20_mayor|Gildenmeister
trp_town_21_mayor|Gildenmeister
trp_town_22_mayor|Gildenmeister
trp_village_1_elder|Dorfältester
trp_village_2_elder|Dorfältester
trp_village_3_elder|Dorfältester
trp_village_4_elder|Dorfältester
trp_village_5_elder|Dorfältester
trp_village_6_elder|Dorfältester
trp_village_7_elder|Dorfältester
trp_village_8_elder|Dorfältester
trp_village_9_elder|Dorfältester
trp_village_10_elder|Dorfältester
trp_village_11_elder|Dorfältester
trp_village_12_elder|Dorfältester
trp_village_13_elder|Dorfältester
trp_village_14_elder|Dorfältester
trp_village_15_elder|Dorfältester
trp_village_16_elder|Dorfältester
trp_village_17_elder|Dorfältester
trp_village_18_elder|Dorfältester
trp_village_19_elder|Dorfältester
trp_village_20_elder|Dorfältester
trp_village_21_elder|Dorfältester
trp_village_22_elder|Dorfältester
trp_village_23_elder|Dorfältester
trp_village_24_elder|Dorfältester
trp_village_25_elder|Dorfältester
trp_village_26_elder|Dorfältester
trp_village_27_elder|Dorfältester
trp_village_28_elder|Dorfältester
trp_village_29_elder|Dorfältester
trp_village_30_elder|Dorfältester
trp_village_31_elder|Dorfältester
trp_village_32_elder|Dorfältester
trp_village_33_elder|Dorfältester
trp_village_34_elder|Dorfältester
trp_village_35_elder|Dorfältester
trp_village_36_elder|Dorfältester
trp_village_37_elder|Dorfältester
trp_village_38_elder|Dorfältester
trp_village_39_elder|Dorfältester
trp_village_40_elder|Dorfältester
trp_village_41_elder|Dorfältester
trp_village_42_elder|Dorfältester
trp_village_43_elder|Dorfältester
trp_village_44_elder|Dorfältester
trp_village_45_elder|Dorfältester
trp_village_46_elder|Dorfältester
trp_village_47_elder|Dorfältester
trp_village_48_elder|Dorfältester
trp_village_49_elder|Dorfältester
trp_village_50_elder|Dorfältester
trp_village_51_elder|Dorfältester
trp_village_52_elder|Dorfältester
trp_village_53_elder|Dorfältester
trp_village_54_elder|Dorfältester
trp_village_55_elder|Dorfältester
trp_village_56_elder|Dorfältester
trp_village_57_elder|Dorfältester
trp_village_58_elder|Dorfältester
trp_village_59_elder|Dorfältester
trp_village_60_elder|Dorfältester
trp_village_61_elder|Dorfältester
trp_village_62_elder|Dorfältester
trp_village_63_elder|Dorfältester
trp_village_64_elder|Dorfältester
trp_village_65_elder|Dorfältester
trp_village_66_elder|Dorfältester
trp_village_67_elder|Dorfältester
trp_village_68_elder|Dorfältester
trp_village_69_elder|Dorfältester
trp_village_70_elder|Dorfältester
trp_village_71_elder|Dorfältester
trp_village_72_elder|Dorfältester
trp_village_73_elder|Dorfältester
trp_village_74_elder|Dorfältester
trp_village_75_elder|Dorfältester
trp_village_76_elder|Dorfältester
trp_village_77_elder|Dorfältester
trp_village_78_elder|Dorfältester
trp_village_79_elder|Dorfältester
trp_village_80_elder|Dorfältester
trp_village_81_elder|Dorfältester
trp_village_82_elder|Dorfältester
trp_village_83_elder|Dorfältester
trp_village_84_elder|Dorfältester
trp_village_85_elder|Dorfältester
trp_village_86_elder|Dorfältester
trp_village_87_elder|Dorfältester
trp_village_88_elder|Dorfältester
trp_village_89_elder|Dorfältester
trp_village_90_elder|Dorfältester
trp_village_91_elder|Dorfältester
trp_village_92_elder|Dorfältester
trp_village_93_elder|Dorfältester
trp_village_94_elder|Dorfältester
trp_village_95_elder|Dorfältester
trp_village_96_elder|Dorfältester
trp_village_97_elder|Dorfältester
trp_village_98_elder|Dorfältester
trp_village_99_elder|Dorfältester
trp_village_100_elder|Dorfältester
trp_village_101_elder|Dorfältester
trp_village_102_elder|Dorfältester
trp_village_103_elder|Dorfältester
trp_village_104_elder|Dorfältester
trp_village_105_elder|Dorfältester
trp_village_106_elder|Dorfältester
trp_village_107_elder|Dorfältester
trp_village_108_elder|Dorfältester
trp_village_109_elder|Dorfältester
trp_village_110_elder|Dorfältester
trp_merchants_end|merchants end
trp_merchants_end_pl|merchants end
trp_local_merchant|Örtlicher Händler
trp_local_merchant_pl|Örtliche Händler
trp_tax_rebel|Rebellischer Bauer
trp_tax_rebel_pl|Rebellische Bauern
trp_trainee_peasant|Bauer
trp_trainee_peasant_pl|Bauern
trp_fugitive|Nervöser Mann
trp_fugitive_pl|Nervöse Männer
trp_belligerent_drunk|Streitlustiger Säufer
trp_belligerent_drunk_pl|Streitlustige Säufer
trp_hired_assassin|Streitlustiger Säufer
trp_hired_assassin_pl|Streitlustige Säufer
trp_fight_promoter|Grober Kerl
trp_fight_promoter_pl|Grober Kerl
trp_spy|Gewöhnlicher Städter
trp_spy_pl|Gewöhnliche Städter
trp_spy_partner|Unbeachtlicher Städter
trp_spy_partner_pl|Unbeachtliche Städter
trp_nurse_for_lady|Kammerzofe
trp_nurse_for_lady_pl|Kammerzofe
trp_temporary_minister|Minister
trp_temporary_minister_pl|Minister
trp_swadian_crossbowman_multiplayer_ai|Swadischer Armbrustschütze
trp_swadian_crossbowman_multiplayer_ai_pl|Swadische Armbrustschützen
trp_swadian_infantry_multiplayer_ai|Swadischer Infanterist
trp_swadian_infantry_multiplayer_ai_pl|Swadische Infanteristen
trp_swadian_man_at_arms_multiplayer_ai|Swadischer Waffenknecht
trp_swadian_man_at_arms_multiplayer_ai_pl|Swadische Waffenknechte
trp_vaegir_archer_multiplayer_ai|Vägir-Bogenschütze
trp_vaegir_archer_multiplayer_ai_pl|Vägir-Bogenschützen
trp_vaegir_spearman_multiplayer_ai|Vägir-Speerträger
trp_vaegir_spearman_multiplayer_ai_pl|Vägir-Speerträger
trp_vaegir_horseman_multiplayer_ai|Vägir-Reiter
trp_vaegir_horseman_multiplayer_ai_pl|Vägir-Reiter
trp_khergit_dismounted_lancer_multiplayer_ai|Abgesessener Khergit-Lanzenreiter
trp_khergit_dismounted_lancer_multiplayer_ai_pl|Abgesessene Khergit-Lanzenreiter
trp_khergit_veteran_horse_archer_multiplayer_ai|Berittener Khergit-Bogenschütze
trp_khergit_veteran_horse_archer_multiplayer_ai_pl|Berittene Khergit-Bogenschützen
trp_khergit_lancer_multiplayer_ai|Khergit-Lanzenreiter
trp_khergit_lancer_multiplayer_ai_pl|Khergit-Lanzenreiter
trp_nord_veteran_multiplayer_ai|Nord-Fußsoldat
trp_nord_veteran_multiplayer_ai_pl|Nord-Fußsoldaten
trp_nord_scout_multiplayer_ai|Nord-Späher
trp_nord_scout_multiplayer_ai_pl|Nord-Späher
trp_nord_archer_multiplayer_ai|Nord-Bogenschütze
trp_nord_archer_multiplayer_ai_pl|Nord-Bogenschützen
trp_rhodok_veteran_crossbowman_multiplayer_ai|Rhodok-Armbrustschütze
trp_rhodok_veteran_crossbowman_multiplayer_ai_pl|Rhodok-Armbrustschützen
trp_rhodok_veteran_spearman_multiplayer_ai|Rhodok-Speerträger
trp_rhodok_veteran_spearman_multiplayer_ai_pl|Rhodok-Speerträger
trp_rhodok_scout_multiplayer_ai|Rhodok-Späher
trp_rhodok_scout_multiplayer_ai_pl|Rhodok-Späher
trp_sarranid_infantry_multiplayer_ai|Sarranidischer Infanterist
trp_sarranid_infantry_multiplayer_ai_pl|Sarranidische Infanteristen
trp_sarranid_archer_multiplayer_ai|Sarranidischer Bogenschütze
trp_sarranid_archer_multiplayer_ai_pl|Sarranidische Bogenschützen
trp_sarranid_horseman_multiplayer_ai|Sarranidischer Reiter
trp_sarranid_horseman_multiplayer_ai_pl|Sarranidische Reiter
trp_swadian_crossbowman_multiplayer|Swadischer Armbrustschütze
trp_swadian_crossbowman_multiplayer_pl|Swadische Armbrustschützen
trp_swadian_infantry_multiplayer|Swadischer Infanterist
trp_swadian_infantry_multiplayer_pl|Swadische Infanteristen
trp_swadian_man_at_arms_multiplayer|Swadischer Waffenknecht
trp_swadian_man_at_arms_multiplayer_pl|Swadische Waffenknechte
trp_vaegir_archer_multiplayer|Vägir-Bogenschütze
trp_vaegir_archer_multiplayer_pl|Vägir-Bogenschützen
trp_vaegir_spearman_multiplayer|Vägir-Speerträger
trp_vaegir_spearman_multiplayer_pl|Vägir-Speerträger
trp_vaegir_horseman_multiplayer|Vägir-Reiter
trp_vaegir_horseman_multiplayer_pl|Vägir-Reiter
trp_khergit_veteran_horse_archer_multiplayer|Berittener Khergit-Bogenschütze
trp_khergit_veteran_horse_archer_multiplayer_pl|Berittene Khergit-Bogenschützen
trp_khergit_lancer_multiplayer|Khergit-Lanzenreiter
trp_khergit_lancer_multiplayer_pl|Khergit-Lanzenreiter
trp_nord_archer_multiplayer|Nord-Bogenschütze
trp_nord_archer_multiplayer_pl|Nord-Bogenschützen
trp_nord_veteran_multiplayer|Nord-Huskarl
trp_nord_veteran_multiplayer_pl|Nord-Huskarls
trp_nord_scout_multiplayer|Nord-Späher
trp_nord_scout_multiplayer_pl|Nord-Späher
trp_rhodok_veteran_crossbowman_multiplayer|Rhodok-Armbrustschütze
trp_rhodok_veteran_crossbowman_multiplayer_pl|Rhodok-Armbrustschützen
trp_rhodok_sergeant_multiplayer|Rhodok-Sergeant
trp_rhodok_sergeant_multiplayer_pl|Rhodok-Sergeanten
trp_rhodok_horseman_multiplayer|Rhodok-Reiter
trp_rhodok_horseman_multiplayer_pl|Rhodok-Reiter
trp_sarranid_archer_multiplayer|Sarranidischer Bogenschütze
trp_sarranid_archer_multiplayer_pl|Sarranidische Bogenschützen
trp_sarranid_footman_multiplayer|Sarranidischer Fußsoldat
trp_sarranid_footman_multiplayer_pl|Sarranidische Fußsoldaten
trp_sarranid_mamluke_multiplayer|Sarranidischer Mameluke
trp_sarranid_mamluke_multiplayer_pl|Sarranidische Mameluken
trp_nurse|Kammerzofe
trp_quick_battle_troop_1|Rodrigo de Braganca
trp_quick_battle_troop_1_pl|Rodrigo de Braganca
trp_quick_battle_troop_2|Usiatra
trp_quick_battle_troop_2_pl|Usiatra
trp_quick_battle_troop_3|Hegen
trp_quick_battle_troop_3_pl|Hegen
trp_quick_battle_troop_4|Konrad
trp_quick_battle_troop_4_pl|Konrad
trp_quick_battle_troop_5|Sverre
trp_quick_battle_troop_5_pl|Sverre
trp_quick_battle_troop_6|Borislav
trp_quick_battle_troop_6_pl|Borislav
trp_quick_battle_troop_7|Stavros
trp_quick_battle_troop_7_pl|Stavros
trp_quick_battle_troop_8|Gamara
trp_quick_battle_troop_8_pl|Gamara
trp_quick_battle_troop_9|Aethrod
